ID,Anzahl,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
Backnang – Schwäbisch Gmünd,10,"Gräßle, Dr. Ingeborg Gabriele (CDU - Journalistin - Schwäbisch Gmünd)","Schwab, Tim-Luka (SPD - Student der Geschichte und Politikwissenschaft - Schwäbisch Gmünd)","Lang, Ricarda (GRÜNE - Angestellte - Berlin)","Hamm, David-Sebastian (FDP - Eventmanager - Schorndorf)","Wörner, Andreas Berno (AfD - Fertigungsplaner - Schwäbisch Gmünd)","Keles, Dr. Annette Lilly (DIE LINKE - Soziologin - Backnang)","Schoder, Michael (Die PARTEI - Historiker, klass. Archäologe - Schwäbisch Gmünd)","Regele, Gabriele Katharina (FREIE WÄHLER - Tierzuchtbedienstete - Abtsgmünd)","Kolb, Marianne Rosina (MLPD - Bürokauffrau - Schwäbisch Gmünd)","Schmidt, Stefan (dieBasis - Gastronom - Alfdorf)",null,null,null,null,null,null,null,null
Aalen – Heidenheim,11,"Kiesewetter, Roderich (CDU - Mitglied des Deutschen Bundestages - Aalen)","Breymaier, Leni (SPD - MdB, Gewerkschaftssekretärin - Eislingen/Fils)","Stumpp, Margit Theresia (GRÜNE - MdB, Dipl.-Ingenieurin (FH) - Königsbronn)","Kriesch, Arian (FDP - Innovationsmanager - Aalen)","Czada, Jan-Hendrik Willi Matthias (AfD - Dipl.-Politologe - Kirchheim am Ries)","Steckbauer, Tim (DIE LINKE - Freiwilliges Soziales Jahr - Aalen)","Ortmann, Alexander Olaf (Die PARTEI - Augenoptiker - Aalen)","Koptisch, Peter Reinhard (FREIE WÄHLER - Polizeihauptkommissar a. D. - Herbrechtingen)","Maier, Roland Walter (MLPD - Werkzeugmacher - Heidenheim an der Brenz)","Weller, Steffen Mark (dieBasis - Unternehmer - Giengen an der Brenz)","Großer, Pia Sophie (Volt - Schülerin - Aalen)",null,null,null,null,null,null,null
Karlsruhe-Stadt,15,"Wellenreuther, Ingo Peter (CDU - MdB, vorsitzender Richter am LG a. D. - Karlsruhe)","Marvi, Parsa (SPD - Produktmanager Breitband - Karlsruhe)","Mayer, Zoe (GRÜNE - Wirtschaftsingenieurin - Karlsruhe)","Theurer, Michael Alexander (FDP - Mitglied des Deutschen Bundestages - Horb am Neckar)","Bernhard, Marc Albert (AfD - MdB, Rechtsanwalt - Karlsruhe)","Brandt, Michel (DIE LINKE - MdB, Schauspieler - Karlsruhe)","Barth, Daniel (Die PARTEI - Projektmanager - Karlsruhe)","Barutta, Bernhard Heinrich (FREIE WÄHLER - Dipl.-Politologe - Hirschberg an der Bergstraße)","Behr, Dr. Franz-Josef (ÖDP - Professor - Karlsruhe)","Dachner, Jonas (MLPD - Elektrotechniker - Karlsruhe)","Buchfink, Martin Markus (dieBasis - Unternehmer - Karlsruhe)","Raphael, Klaus-Jürgen (Bündnis C - Dipl.-Ingenieur - Karlsruhe)","Schäfer, Dr. Andreas Maximilian (Die Humanisten - Geophysiker - Karlsruhe)","Giannikopoulos, Dr. Tassi (Volt - Elektroingenieur Energietechnik - Karlsruhe)","Schmoll, Markus Tilmann (KlimalisteBW - Elektroingenieur - Karlsruhe)",null,null,null
Karlsruhe-Land,12,"Zippelius, Nicolas Benjamin (CDU - Politikwissenschaftler (B. A.) - Weingarten (Baden))","Diebold, Patrick Michael (SPD - Oberverwaltungsinspektor - Eggenstein-Leopoldshafen)","Grässer, Sebastian Andrè (GRÜNE - IT-Sicherheitsberater - Karlsruhe)","Lohr, Hans-Günther (FDP - selbst. Kaufmann - Weingarten (Baden))","Rotzinger, René (AfD - selbst. Grafik- und Webdesigner - Bretten)","Rupp, Jörg Alfred (DIE LINKE - Einzelhandelskaufmann - Malsch)","Braitmaier, David Johannes (Die PARTEI - Schüler - Ettlingen)","Schmid, Steffen (FREIE WÄHLER - Geschäftsführer - Malsch)","Austermann, Georg Hans-Ludwig Maria (ÖDP - Kaufmann - Karlsbad)","Baßler, Ralf Hubert (dieBasis - selbstständig - Ottersweier)","Goerke, Niklas (Die Humanisten - Informatiker - Karlsruhe)","Mund, Heidemarie Ingeborg (Einzelbewerbung - Dipl.-Betriebswirtin - Malchow)",null,null,null,null,null,null
Rastatt,11,"Whittaker, Kai Thorsten (CDU - MdB, Wirtschaftswissenschaftler (M.Sc.) - Baden-Baden)","Katzmarek, Gabriele (SPD - MdB, Gewerkschaftssekretärin - Mannheim)","Gönner, Thomas (GRÜNE - Student, Schulbegleiter - Baden-Baden)","Gehrke, Dr. Sven Gustav (FDP - Arzt - Baden-Baden)","Bäuerle, Verena (AfD - Gesundheits- und Krankenpflegerin - Durmersheim)","Costin, Tudor Paul (DIE LINKE - Wirtschaftswissenschaftler - Gernsbach)","Schindler, Lara (FREIE WÄHLER - Servicekraft - Baden-Baden)","Hofmann, Marion (dieBasis - Produktionsleiterin, Ausbildungsleiterin - Rastatt)","Gscheidle, Robin (Volt - Student - Kuppenheim)","Rapps, Wolfgang Peter (Einzelbewerbung - Rentner - Karlsruhe)","Beikert, Dr. Günther Jakob (KlimalisteBW - Physiker - Baden-Baden)",null,null,null,null,null,null,null
Heidelberg,13,"Föhr, Alexander Paul (CDU - ltd. Angestellter - Heidelberg)","Krämer, Elisabeth (SPD - Schreinerin - Walldorf)","Brantner, Dr. Franziska Katharina (GRÜNE - Mitglied des Deutschen Bundestages - Heidelberg)","Nusser, Dennis Tim (FDP - Projektmanager - Heidelberg)","Kaufmann, Dr. Malte (AfD - Dipl.-Volkswirt - Mühlhausen)","Kızıltaş, Zara Dilan (DIE LINKE - Studentin - Heidelberg)","Schmitz, Franziskus Maria (Die PARTEI - Auszubildender - Heidelberg)","Brenzel, Daniel (FREIE WÄHLER - Studienrat - Edingen-Neckarhausen)","Schweigert, Bernhard Alfons (MLPD - Kfz-Mechaniker i. R. - Heidelberg)","Becker, Ulrich Friedrich (dieBasis - Wirtschaftsingenieur - Heidelberg)","Vlachopoulos, Wasilios (Die Humanisten - Arzt - Heidelberg)","Willaredt, Verena Arabella (Volt - Studentin - Heddesheim)","Benjes, Dr. Friederike (KlimalisteBW - Softwareentwicklerin - Heidelberg)",null,null,null,null,null
Mannheim,12,"Hörner, Roland Andreas Egon (CDU - Hafendirektor a. D. - Mannheim)","Cademartori Dujisin, Isabel Andrea (SPD - Wirtschaftspädagogin - Mannheim)","Sekmen, Melis (GRÜNE - Studentin - Mannheim)","Stockmeier, Konrad Johann Lorenz (FDP - Marktforscher - Mannheim)","Finkler, Jörg Wolfgang (AfD - Polizeibeamter - Mannheim)","Akbulut, Gökay (DIE LINKE - MdB, Sozialwissenschaftlerin - Mannheim)","Matheis, Simon (Die PARTEI - arbeitslos - Bad Dürkheim)","Frauenkron, Stephan Martin (FREIE WÄHLER - Dipl.-Verwaltungswirt (FH) - Mannheim)","Förster, Joachim (ÖDP - Maschinenbautechniker - Schwarzach)","Buck, Josef Eugen (MLPD - Chemiearbeiter - Mannheim)","Ebert, Lars (dieBasis - Biophysiker - Dossenheim)","Legnar, Johanna Klara (KlimalisteBW - Kommunikationsdesignerin - Schriesheim)",null,null,null,null,null,null
Odenwald – Tauber,9,"Warken, Nina Ingrid (CDU - MdB, Rechtsanwältin - Tauberbischofsheim)","Lotz, Anja (SPD - Bilanzbuchhalterin - Weikersheim)","Schneidewind-Hartnagel, Charlotte (GRÜNE - MdB, Dipl.-Betriebswirtin - Eberbach)","Breuninger, Timo (FDP - Elektroingenieur - Mannheim)","Baum, Dr. Christina (AfD - Zahnärztin - Lauda-Königshofen)","Binder, Robert (DIE LINKE - Fachkraft Lagerlogistik - Lauda-Königshofen)","Leuser, Dominik (Die PARTEI - Koch - Assamstadt)","Grimm, Stefan Albrecht (FREIE WÄHLER - Dipl.-Betriebswirt (B. A.) - Külsheim)","Schwarz, Dr. Dieter (dieBasis - Arzt Hals-, Nasen-, Ohrenheilkunde - Mosbach)",null,null,null,null,null,null,null,null,null
Rhein-Neckar,9,"Oppelt, Moritz Paul Georg (CDU - Jurist - Neckargemünd)","Castellucci, Dr. Lars (SPD - MdB, Hochschulprofessor - Wiesloch)","Kretz, Jürgen (GRÜNE - Politikwissenschaftler - Wiesloch)","Brandenburg, Dr. Jens (FDP - Mitglied des Deutschen Bundestages - Walldorf)","Holzmann, Stefan (AfD - Software-Ingenieur - Heidelberg)","Emre, Ecevit (DIE LINKE - Kaufmann - Wiesloch)","Arnold, Domenic (FREIE WÄHLER - Groß- und Außenhandelskaufmann - Leimen)","Dietz, Michael Meinhard (dieBasis - IT-Sicherheitsberater - Epfenbach)","Schmitt, Daniel Robert (Einzelbewerbung - Straßenbauer - Wiesloch)",null,null,null,null,null,null,null,null,null
Bruchsal – Schwetzingen,10,"Gutting, Olav Steffen (CDU - MdB, Rechtsanwalt - Oberhausen-Rheinhausen)","Yildirim, Nezaket (SPD - Dipl.-Juristin - Schwetzingen)","Heger, Nicole-Annette (GRÜNE - IT-Qualitätsmanagerin - Waghäusel)","Gohl, Dr. Christopher (FDP - MdB, Mediator - Tübingen)","Rickersfeld, Ruth (AfD - Betriebswirtin (VWA) - Waghäusel)","Schmitt, Alena (DIE LINKE - Schülerin - Bruchsal)","Wolf, Gerd (Die PARTEI - Angestellter - Edingen-Neckarhausen)","Geyer, Alexander (FREIE WÄHLER - Risiko- und Sicherheitsmanager - Kronau)","Theis, Frank (dieBasis - Gerichtsvollzieher - Reilingen)","Fritsch, Jonas James (Einzelbewerbung - Student - Hockenheim)",null,null,null,null,null,null,null,null
Pforzheim,12,"Krichbaum, Gunther (CDU - Mitglied des Deutschen Bundestages - Pforzheim)","Mast, Katja Wilma (SPD - MdB, Bankkauffrau - Rastatt)","Aeffner, Stephanie (GRÜNE - Landes-Behindertenbeauftragte - Eppelheim)","Semet, Rainer (FDP - Wirtschaftsingenieur - Pforzheim)","Zimmer, Diana (AfD - Bankangestellte - Pforzheim)","Çelik, Meltem (DIE LINKE - Einzelhandelskauffrau - Pforzheim)","Ebner, Matthias (Tierschutzpartei - Dipl.-Wirtschaftsingenieur (FH) - Tiefenbronn)","Krenz, Alexander (Die PARTEI - Informatiker - Pforzheim)","Zeitler, Sabine (FREIE WÄHLER - Dipl.-Politologin - Pforzheim)","Dufke, Susanne (dieBasis - selbstständig - Engelsbrand)","Kubisch, Andreas (BÜRGERBEWEGUNG - Mechatroniker - Pforzheim)","Herrlinger, Siegmar Hugo (Einzelbewerbung - IT-Spezialist Medientechnik i. R. - Kornwestheim)",null,null,null,null,null,null
Calw,12,"Mack, Klaus (CDU - Bürgermeister - Bad Wildbad)","Esken, Saskia Christina (SPD - MdB, Informatikerin - Calw)","Haug, Sara (GRÜNE - Physikerin - Rottenburg am Neckar)","König, Michael (FDP - Unternehmer - Horb am Neckar)","Lotzin, Marcus (AfD - IT-Leiter - Altensteig)","Hanser, Thomas (DIE LINKE - Monteur für techn. Gase - Calw)","Witzelmaier, Dirk (Tierschutzpartei - Haustechniker - Waldachtal)","Vogler, Yvonne Denise (Die PARTEI - Industriekauffrau - Dobel)","Mast, Markus (FREIE WÄHLER - Student - Bad Teinach-Zavelstein)","Nagel, Egon Volker (dieBasis - Berufsfeuerwehrbeamter i. R., Fahrlehrer - Bad Herrenalb)","Negwer, Frank Stefan (LKR - Vertriebsmitarbeiter - Calw)","Frey, Tina Nicole (KlimalisteBW - Verwaltungsbeamtin - Heidelberg)",null,null,null,null,null,null
Freiburg,13,"Marschall von Bieberstein, Matern Christoph Kajetan (CDU - MdB, Verleger - March)","Söhne, Julia Sophie (SPD - wiss. Mitarbeiterin - Freiburg im Breisgau)","Kopf, Chantal Johanna Siglinde (GRÜNE - Politikwissenschaftlerin - Freiburg im Breisgau)","Raffelhüschen, Claudia (FDP - Dozentin - Freiburg im Breisgau)","Näger, Marco Manuel (AfD - Angestellter - Bötzingen)","Pflüger, Tobias Klaus (DIE LINKE - MdB, Politikwissenschaftler - Merzhausen)","Kohl, Hanna (Die PARTEI - Studentin - Freiburg im Breisgau)","Glenz, Anke (FREIE WÄHLER - Dipl.-Betriebswirtin - Kenzingen)","Kaizl, Mira (MLPD - Redakteurin - Freiburg im Breisgau)","Kropf, Sabine (dieBasis - Busfahrerin - Freiburg im Breisgau)","Grimm, Simon (Die Humanisten - Polizeibeamter - Freiburg im Breisgau)","Rasputina, Anna (Volt - Studentin - Freiburg im Breisgau)","Grevel, Alexander Carl Dietmar (KlimalisteBW - wiss. Mitarbeiter - Freiburg im Breisgau)",null,null,null,null,null
Lörrach – Müllheim,13,"Stöcker, Diana Iris (CDU - Bürgermeisterin - Lörrach)","Mehmet Ali, Takis (SPD - Verwaltungsleiter - Badenweiler)","Zickenheiner, Gerhard (GRÜNE - Mitglied des Deutschen Bundestages - Zell im Wiesental)","Hoffmann, Dr. Christoph (FDP - Mitglied des Deutschen Bundestages - Schliengen)","Kempf, Martina Rose-Marie (AfD - Juristin - Breisach am Rhein)","Kenk, Moritz (DIE LINKE - Student - Heitersheim)","Riesener, Alexander Sebastian (Die PARTEI - Anästhesist - Weil am Rhein)","Kissel, Dr. Ulrich Karl (FREIE WÄHLER - Geschäftsführer - Grenzach-Wyhlen)","Schumacher, Sabine Brigitte Petra (PIRATEN - Schauwerbegestalterin - Lörrach)","Ates, Zeki (MLPD - Industriearbeiter - Grenzach-Wyhlen)","Prentice, Juliane Constanze (dieBasis - Erzieherin, Heilpraktikerin für Psychotherapie - Müllheim)","Vollmer, Severine Barbara (LKR - Hausfrau - Zell im Wiesental)","Stocker, Lea Viola (V-Partei³ - Betreuer Asylsuchende - Schopfheim)",null,null,null,null,null
Emmendingen – Lahr,12,"Bury, Yannick (CDU - Volkswirt - Malterdingen)","Fechner, Dr. Johannes (SPD - Mitglied des Deutschen Bundestages - Emmendingen)","Dorow, Heike (GRÜNE - Dipl.-Sozialpädagogin - Ettenheim)","Ritter, Tino Josef (FDP - Ingenieur (M. Sc.) - Lahr/Schwarzwald)","Seitz, Thomas Michael Konrad (AfD - Mitglied des Deutschen Bundestages - Kappel-Grafenhausen)","Pirch, Imke (DIE LINKE - Gesundheits- und Krankenpflegerin - Freiburg im Breisgau)","Durke, Jürgen (Tierschutzpartei - Dipl.-Designer (FH) - Lahr/Schwarzwald)","Ruppenthal, Dirk (Die PARTEI - Projektleiter - Emmendingen)","Stulz, Matthias (FREIE WÄHLER - IT-Systemanalytiker - Kippenheim)","Kefer, Michael Martin (ÖDP - Religionslehrer - Teningen)","Herschlein, Ralph (dieBasis - Dipl.-Betriebswirt (B. A.) - Berghaupten)","Schiller-Ninô, Milena Ricarda (Volt - Fremdsprachenkorrespondentin - Freiburg im Breisgau)",null,null,null,null,null,null
Offenburg,9,"Schäuble, Dr. Wolfgang (CDU - MdB, Bundestagspräsident - Offenburg)","Katsch, Matthias (SPD - Trainer, Geschäftsführer - Offenburg)","Zawalski, Thomas Lothar (GRÜNE - Unternehmensberater (MBA) - Offenburg)","Gaßner-Herz, Martin Thomas (FDP - Verwaltungsangestellter - Schutterwald)","Maygutiak, Taras (AfD - Monteur - Offenburg)","Bärmann, Simon (DIE LINKE - Student - Freiburg im Breisgau)","Lötsch, Cornelius (Die PARTEI - Student - Offenburg)","Huber, Adolf (FREIE WÄHLER - Bautechniker, Maurermeister - Oberkirch)","Cleiß, Peter (dieBasis - Schulleiter i. R. - Oberkirch)",null,null,null,null,null,null,null,null,null
Rottweil – Tuttlingen,10,"Weiss, Maria-Lena (CDU - Rechtsanwältin - Mühlheim an der Donau)","Witkowski, Mirko Wilko (SPD - Redakteur - Schramberg)","Reif, Annette (GRÜNE - Wirtschaftsfachwirtin (IHK) - Aldingen)","Anton, Dr. Andreas (FDP - wiss. Mitarbeiter - Trossingen)","Bloch, Joachim Ralf Josef (AfD - Rechtsanwalt - Tuttlingen)","Karlikli, Aynur (DIE LINKE - Industriekauffrau - Stuttgart)","Spiegelhalder-Schäfer, Carmen Maria (FREIE WÄHLER - Angestellte - Schramberg)","Raffelt, Tobias Guido Oskar (ÖDP - Softwareentwickler - Oberndorf am Neckar)","Moritz, Andreas Manfred (dieBasis - Energieanlagenelektroniker - Sulz am Neckar)","Caraggiu, Mario (Die Humanisten - Fachinformatiker - Mühlheim an der Donau)",null,null,null,null,null,null,null,null
Schwarzwald-Baar,9,"Frei, Thorsten (CDU - MdB, Jurist - Donaueschingen)","Türk-Nachbaur, Derya (SPD - päd. Fachkraft - Bad Dürrheim)","Bleile, Thomas (GRÜNE - Erster Bevollmächtigter, Geschäftsführer - Villingen-Schwenningen)","Klinge, Dr. Marcel (FDP - Mitglied des Deutschen Bundestages - Villingen-Schwenningen)","Rothweiler, Martin (AfD - Betriebswirt - Villingen-Schwenningen)","Hermann, Heinrich Alexandra (DIE LINKE - Software-Entwicklung - Villingen-Schwenningen)","Maier, Marius (FREIE WÄHLER - Angestellter - Hüfingen)","Kruse-Günter, Helmut Martin (MLPD - Lehrer i. R. - Villingen-Schwenningen)","Herrmann, Marie-Therese (dieBasis - Physiotherapeutin - Villingen-Schwenningen)",null,null,null,null,null,null,null,null,null
Konstanz,12,"Jung, Andreas (CDU - Mitglied des Deutschen Bundestages - Konstanz)","Seitzl, Dr. Lina (SPD - Politikwissenschaftlerin - Konstanz)","Lederer, Sebastian Martin (GRÜNE - Student - Konstanz)","Jurisch, Dr. Ann-Veruschka (FDP - Juristin - Konstanz)","Hug, Michael Andreas (AfD - Vertriebsleiter - Volkertshausen)","Röth, Sibylle (DIE LINKE - wiss. Mitarbeiterin - Konstanz)","Langer, Björn (Die PARTEI - techn. Angestellter - Engen)","Nothig, Gordon-Yves Oliver (FREIE WÄHLER - Erzieher - Achberg)","Weber, Franz (ÖDP - Sonderschullehrer i. R. - Horgenzell)","Streitberger, Michael Horst Ludwig (LKR - Filialleiter - Aach)","Harting, Matthias (Einzelbewerbung - Dipl.-Informatiker (FH) - Konstanz)","Ringger, Helmut Günther (Einzelbewerbung - Privatier - Radolfzell am Bodensee)",null,null,null,null,null,null
Waldshut,10,"Schreiner, Felix (CDU - Mitglied des Deutschen Bundestages - Lauchringen)","Schwarzelühr-Sutter, Rita Berta (SPD - MdB, parl. Staatssekretärin - Lauchringen)","Schmitt, Jan-Lukas (GRÜNE - Wirtschaftsjournalist - Waldshut-Tiengen)","Khawaja, Jareem (FDP - Student - Laufenburg (Baden))","Zürcher, Andrea Susanne (AfD - parl. Beraterin - Stühlingen)","Kuhlmann, Robert Anton (DIE LINKE - IT-Sicherheitstechniker - Grenzach-Wyhlen)","Brox, Dominik (FREIE WÄHLER - IT-Berater - Waldshut-Tiengen)","Kronimus, Kilian (ÖDP - Berufsschullehrer - Albbruck)","Halfmann, Ursula Michaela (dieBasis - Grafikdesignerin - Freiburg im Breisgau)","Gehrmann, Domenic Fabian (Volt - Student - Wutöschingen)",null,null,null,null,null,null,null,null
Reutlingen,10,"Donth, Michael (CDU - Mitglied des Deutschen Bundestages - Römerstein)","Bausch, Dr. Ulrich Matthias (SPD - Geschäftsführer - Kirchentellinsfurt)","Müller-Gemmeke, Beate (GRÜNE - Mitglied des Deutschen Bundestages - Pliezhausen)","Kober, Pascal Felix Ernst (FDP - Mitglied des Deutschen Bundestages - Gomadingen)","Schrade, Hansjörg (AfD - Dipl.-Agraringenieur - Reutlingen)","Tatti, Jessica Nadine (DIE LINKE - MdB, Sozialarbeiterin - Reutlingen)","Schwarz, Andreas (Die PARTEI - Jugend- und Heimerzieher - Reutlingen)","Sigloch, Eberhard Emil (FREIE WÄHLER - Landwirtschaftsmeister - Altshausen)","Weidner, Elke Barbara (MLPD - Sonderschullehrerin i. R. - Reutlingen)","El Mestary, Sofia (dieBasis - Finanzberaterin - Reutlingen)",null,null,null,null,null,null,null,null
Tübingen,13,"Widmann-Mauz, Annette (CDU - MdB, Staatsministerin - Balingen)","Rosemann, Dr. Martin (SPD - MdB, Dipl.-Volkswirt - Tübingen)","Kühn, Christian (GRÜNE - Mitglied des Deutschen Bundestages - Kusterdingen)","Grünke, Julian Simon (FDP - Student - Tübingen)","Reetzke, Ingo Uwe (AfD - Rechtsanwalt - Reutlingen)","Hänsel, Heike Stefanie (DIE LINKE - Mitglied des Deutschen Bundestages - Tübingen)","Mohr, Dr. Oliver (Tierschutzpartei - Rechtsanwalt - Tübingen)","Lawrenz, Christiane Dorothea (Die PARTEI - Studentin - Tübingen)","Weber, Andreas Paul (FREIE WÄHLER - Angestellter - Ammerbuch)","Schultka, Kornelius (ÖDP - Physiotherapeut - Tübingen)","Klepp, Stefan (DiB - Dipl.-Physiker - Tübingen)","Lenger-Atan, Claudia Regine Elisabeth (MLPD - med.-techn. Assistentin i. R. - Tübingen)","Pardo, Johanna Eva (dieBasis - Webdesignerin, Business Coach - Rheinfelden (Baden))",null,null,null,null,null
Ulm,13,"Kemmer, Ronja Helene (CDU - MdB, Volkswirtin - Erbach)","Rothenbacher, Jan (SPD - Unternehmensberater - Balzheim)","Emmerich, Marcel (GRÜNE - Mitglied des Deutschen Bundestages - Ulm)","Kulitz, Christian Alexander (FDP - Mitglied des Deutschen Bundestages - Ulm)","Heitmann, Kristof (AfD - Referent - Ulm)","Rizzotto, David (DIE LINKE - Zimmerer - Ulm)","Broux, Miriam Franziska (Tierschutzpartei - Referentin für Betriebsrat und Marketing - Ulm)","Eberhardt, Paul Friedrich (Die PARTEI - Schüler - Lonsee)","Lang, Oliver Andreas (FREIE WÄHLER - Dipl.-Betriebswirt - Bad Schussenried)","Hirschel, Anja Theresia (PIRATEN - Informatikerin - Ulm)","Öztoprak, Gülay (MLPD - Rentnerin - Blaustein)","Steinau, Andreas Benjamin (Die Humanisten - Student der Humanmedizin - Ulm)","Wagner, Daniel (KlimalisteBW - Student - Uhingen)",null,null,null,null,null
Biberach,12,"Rief, Josef (CDU - MdB, Landwirtschaftsmeister - Kirchberg an der Iller)","Gerster, Martin (SPD - Mitglied des Deutschen Bundestages - Biberach an der Riß)","Reinalter, Prof. Dr. Anja Margit (GRÜNE - Professorin für Soziale Arbeit - Laupheim)","Hirt, Florian Ernst (FDP - Student - Biberach an der Riß)","Weißbrodt, Rebecca Manuela (AfD - Referentin - Steinhausen an der Rottum)","Schaaf, Rainer (DIE LINKE - Fleischermeister, Einzelhandelskaufmann - Warthausen)","Bischof, Simone (Tierschutzpartei - Heilpädagogin - Laupheim)","Milverstaedt, Sven (Die PARTEI - Industriemeister Elektrotechnik - Schemmerhofen)","Bossler, Ulrich (FREIE WÄHLER - Bankvorstand - Riedlingen)","Schmid, Samuel Jörg (PIRATEN - Fachinformatiker - Biberach an der Riß)","Huchler, Norbert (ÖDP - Biobauer - Gutenzell-Hürbel)","Zubel, Jan-Christopher (dieBasis - selbstständig - Laupheim)",null,null,null,null,null,null
Bodensee,11,"Mayer-Lay, Volker (CDU - Rechtsanwalt, Mediator - Überlingen)","Hahn, Leon Maria Michael (SPD - Lead Associate Retirement, Unternehmensberatung betriebl. Altersversorgung - Friedrichshafen)","Heubuch, Maria Ulrike (GRÜNE - Bäuerin - Leutkirch im Allgäu)","Steffen-Stiehl, Christian (FDP - Projektleiter - Friedrichshafen)","Weidel, Alice Elisabeth (AfD - Mitglied des Deutschen Bundestages - Überlingen)","Frank, Sander Hendrik Tim (DIE LINKE - Student - Friedrichshafen)","Steuer, Dominik Stefan (Die PARTEI - selbst. Informatiker - Uhldingen-Mühlhofen)","Brillisauer, Thomas (FREIE WÄHLER - Bankfachwirt - Achberg)","Schmid, Annedore (ÖDP - Floristin - Friedrichshafen)","Findeisen-Juskowiak, Johanna Elisabeth (dieBasis - Coach Erwachsenenbildung - Frickingen)","Schmidt, Franziska (Einzelbewerbung - Chemielaborantin - Ulm)",null,null,null,null,null,null,null
Ravensburg,12,"Müller, Axel Karl (CDU - MdB, vorsitzender Richter am LG a. D. - Weingarten)","Engelhardt, Heike (SPD - Redakteurin - Ravensburg)","Brugger, Agnes Monika (GRÜNE - Mitglied des Deutschen Bundestages - Ravensburg)","Strasser, Benjamin (FDP - MdB, Rechtsanwalt - Berg)","Högel, Christoph (AfD - Elektrotechnikingenieur - Friedrichshafen)","Runge, Jasmin Scheiwanthi (DIE LINKE - Kinderpflegerin - Fronreute)","Rein, Lukas Paul (Die PARTEI - Zusteller - Weingarten)","Ruchti, Günter Hermann (FREIE WÄHLER - Dipl.-Agraringenieur - Weingarten)","Scharpf, Siegfried Josef (ÖDP - Schornsteinfegermeister - Ravensburg)","Pauli, Karl-Heinz Albert (MLPD - Lagerfacharbeiter - Ravensburg)","Aicher, Julian (dieBasis - selbstständig - Leutkirch im Allgäu)","Pietsch, Sona Stefanie (MENSCHLICHE WELT - Studentin der Psychologie - Vogt)",null,null,null,null,null,null
